KECAMATAN,DESA,KAMPUNG,RT/RW,LUAS (Ha),KEWENANGAN,Bobot Kumuh,Tingkat Kekumuhan Awal,Pembagian Kawasan Kumuh,BANGUNAN-JALAN LINGKUNGAN (Unit)-KEBUTUHAN,BANGUNAN-JALAN LINGKUNGAN (Unit)-NUMERIK,BANGUNAN-RELOKASI (Ha)-KEBUTUHAN,BANGUNAN-RELOKASI (Ha)-NUMERIK,BANGUNAN-RTLH (Unit)-KEBUTUHAN,BANGUNAN-RTLH (Unit)-NUMERIK,JALAN LINGKUNGAN-JALAN BARU (M)-KEBUTUHAN,JALAN LINGKUNGAN-JALAN BARU (M)-NUMERIK,JALAN LINGKUNGAN-JALAN RUSAK (M)-KEBUTUHAN,JALAN LINGKUNGAN-JALAN RUSAK (M)-NUMERIK,AIR MINUM-SAB AKSES (KK)-KEBUTUHAN,AIR MINUM-SAB AKSES (KK)-NUMERIK,AIR MINUM-SAB KEBUTUHAN (KK)-KEBUTUHAN,AIR MINUM-SAB KEBUTUHAN (KK)-NUMERIK,DRAINASE LINGKUNGAN-DRAINASE LIMPASAN (M)-KEBUTUHAN,DRAINASE LINGKUNGAN-DRAINASE LIMPASAN (M)-NUMERIK,DRAINASE LINGKUNGAN-DRAINASE BARU (M)-KEBUTUHAN,DRAINASE LINGKUNGAN-DRAINASE BARU (M)-NUMERIK,DRAINASE LINGKUNGAN-DRAINASE RUSAK (M)-KEBUTUHAN,DRAINASE LINGKUNGAN-DRAINASE RUSAK (M)-NUMERIK,SANITASI-SETPITENG KOMUNAL (KK)-KEBUTUHAN,SANITASI-SETPITENG KOMUNAL (KK)-NUMERIK,SANITASI-JAMBAN PRIBADI (KK)-KEBUTUHAN,SANITASI-JAMBAN PRIBADI (KK)-NUMERIK,PERSAMPAHAN-TPS/TPST (KK)-KEBUTUHAN,PERSAMPAHAN-TPS/ TPST (KK)-NUMERIK,PERSAMPAHAN-TPS3R/ BANK SAMPAH (KK) -KEBUTUHAN,PERSAMPAHAN-TPS3R/ BANK SAMPAH (KK) -NUMERIK,PROTEKSI KEBAKARAN-JALAN LINGKUNGAN/ SUMBER AIR (KK)-KEBUTUHAN,PROTEKSI KEBAKARAN-JALAN LINGKUNGAN/ SUMBER AIR (KK)-NUMERIK,PROTEKSI KEBAKARAN-APAR/ MOBIL/MOTOR DAMKAR-KEBUTUHAN,PROTEKSI KEBAKARAN-APAR/ MOBIL/MOTOR DAMKAR-NUMERIK
PONTANG,KUBANG PUJI,KP. KUBANG BAHAD,RT017-RW005,0.865734828527,KAB/KOTA,33,KUMUH RINGAN,Kawasan Pesisir Utara,9,0,0,0,2,0,0,0,378,5,41,3,28,1,0,0,300,1,356,3,2,0,2,0,63,5,63,5,63,5,49,5
PONTANG,KUBANG PUJI,KP. KUBANG BAHAD,RT018-RW005,1.8411854987,KAB/KOTA,28,KUMUH RINGAN,Kawasan Pesisir Utara,13,0,0,0,0,0,0,0,350,3,90,3,63,3,0,0,200,1,250,3,0,0,0,0,122,5,122,5,122,0,80,5
PONTANG,KUBANG PUJI,KP. KUBANG BAHAD,RT019-RW005,1.09081040846,KAB/KOTA,30,KUMUH RINGAN,Kawasan Pesisir Utara,10,0,0,0,0,0,0,0,400,5,81,5,37,1,0,0,150,1,260,3,0,0,0,0,100,5,100,5,100,0,67,5
PONTANG,KUBANG PUJI,KP. KUBANG BAHAD,RT020-RW005,2.53174130421,KAB/KOTA,25,KUMUH RINGAN,Kawasan Pesisir Utara,11,0,0,0,0,0,0,0,200,1,40,3,28,1,0,0,200,5,0,0,0,0,0,0,55,5,55,5,55,0,49,5
PONTANG,LINDUK,KP. BAYONGBONG,RT011-RW003,0.993155010676,PROVINSI,32,KUMUH RINGAN,Kawasan Pesisir Utara,5,0,0,0,0,0,0,0,320,3,57,5,57,5,0,0,250,3,140,1,0,0,0,0,0,0,57,5,57,5,48,5
PONTANG,LINDUK,KP. BAYONGBONG,RT012-RW003,0.71753390996,PROVINSI,28,KUMUH RINGAN,Kawasan Pesisir Utara,3,0,0,0,0,0,0,0,100,1,68,5,68,5,0,0,100,1,90,1,13,0,13,0,0,0,68,5,68,5,39,5
PONTANG,LINDUK,KP. BAYONGBONG,RT013-RW003,1.0370986466,PROVINSI,31,KUMUH RINGAN,Kawasan Pesisir Utara,5,0,0,0,1,0,300,1,530,3,51,5,51,5,0,0,140,1,100,1,1,0,1,0,0,0,51,5,51,5,50,5
PONTANG,LINDUK,KP. BAYONGBONG,RT014-RW003,1.55061967882,PROVINSI,28,KUMUH RINGAN,Kawasan Pesisir Utara,10,0,0,0,3,0,300,1,110,0,80,5,80,5,0,0,200,1,170,1,0,0,0,0,0,0,80,5,80,5,67,5
PONTANG,LINDUK,KP. BAYONGBONG,RT015-RW003,1.13428245887,PROVINSI,28,KUMUH RINGAN,Kawasan Pesisir Utara,14,0,0,0,2,0,300,1,110,0,85,5,85,5,0,0,200,1,170,1,3,0,3,0,0,0,85,5,85,5,71,5
PONTANG,LINDUK,KP. BAYONGBONG,RT016-RW003,0.769838599033,PROVINSI,28,KUMUH RINGAN,Kawasan Pesisir Utara,4,0,0,0,0,0,0,0,100,0,60,5,60,5,0,0,350,3,70,0,2,0,2,0,0,0,60,5,60,5,45,5
PONTANG,LINDUK,KP. BAYONGBONG,RT017-RW003,1.70984827784,PROVINSI,27,KUMUH RINGAN,Kawasan Pesisir Utara,7,0,0,0,0,0,0,0,85,0,69,5,69,5,0,0,200,1,170,1,0,0,0,0,0,0,69,5,69,5,57,5
PONTANG,LINDUK,KP. BAYONGBONG,RT018-RW003,1.55537401553,PROVINSI,28,KUMUH RINGAN,Kawasan Pesisir Utara,6,0,0,0,3,0,300,1,110,0,67,5,67,5,0,0,200,1,170,1,0,0,0,0,0,0,67,5,67,5,55,5
PONTANG,LINDUK,KP. BAYONGBONG,RT019-RW003,2.51055260523,PROVINSI,28,KUMUH RINGAN,Kawasan Pesisir Utara,15,0,0,0,0,0,300,1,110,0,92,5,92,5,0,0,200,1,170,1,2,0,2,0,0,0,92,5,92,5,76,5
PONTANG,PONTANG,KP. KESABILAN,RT001-RW001,0.87560085316,KAB/KOTA,35,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,4,0,0,0,311,5,52,5,61,5,0,0,100,5,0,0,0,0,0,0,61,5,61,5,61,0,42,5
PONTANG,PONTANG,KP. KESABILAN,RT002-RW001,0.502258863786,KAB/KOTA,33,KUMUH RINGAN,Kawasan Pesisir Utara,2,0,0,0,0,0,0,0,40,0,28,3,45,5,0,0,0,0,25,5,2,0,2,0,45,5,45,5,45,5,34,5
PONTANG,PONTANG,KP. KESABILAN,RT003-RW001,1.22609154431,KAB/KOTA,21,KUMUH RINGAN,Kawasan Pesisir Utara,5,0,0,0,0,0,0,0,25,0,41,1,104,5,0,0,0,0,0,0,7,0,7,0,104,5,104,5,104,0,69,5
PONTANG,PONTANG,KP. KESABILAN,RT004-RW002,1.31338454389,KAB/KOTA,35,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,2,0,0,0,400,3,63,3,111,5,0,0,70,1,150,3,0,0,0,0,111,5,111,5,111,5,69,5
PONTANG,PONTANG,KP. KESABILAN,RT005-RW002,1.12303398395,KAB/KOTA,24,KUMUH RINGAN,Kawasan Pesisir Utara,3,0,0,0,0,0,0,0,135,1,52,3,87,5,0,0,40,0,20,0,4,0,4,0,0,0,87,5,87,5,60,5
PONTANG,PONTANG,KP. KESABILAN,RT006-RW002,2.52428479144,KAB/KOTA,25,KUMUH RINGAN,Kawasan Pesisir Utara,8,0,0,0,3,0,0,0,150,1,42,1,108,5,0,0,0,0,103,5,12,0,12,0,0,0,64,3,108,5,67,5
PONTANG,PULOKENCANA,KP. TEMBAKANG,RT005-RW002,1.0810887169,PROVINSI,26,KUMUH RINGAN,Kawasan Pesisir Utara,2,0,0,0,0,0,0,0,200,1,94,5,0,0,0,0,900,5,0,0,0,0,0,0,94,5,94,5,94,0,56,5
PONTANG,PULOKENCANA,KP. TEMBAKANG,RT006-RW002,1.42661802697,PROVINSI,23,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,1,0,0,0,200,1,50,3,0,0,0,0,250,3,100,1,0,0,0,0,66,5,66,5,66,0,56,5
PONTANG,PULOKENCANA,KP. TEMBAKANG,RT007-RW002,1.35344604104,PROVINSI,28,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,2,0,0,0,200,1,94,5,0,0,0,0,100,1,100,1,0,0,0,0,115,5,115,5,115,5,81,5
PONTANG,PULOKENCANA,KP. TEMBAKANG,RT008-RW004,2.6450515145,PROVINSI,28,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,1000,5,62,3,0,0,0,0,800,5,100,0,0,0,0,0,83,5,83,5,83,0,71,5
PONTANG,PULOKENCANA,KP. TEMBAKANG,RT012-RW002,1.4319930996,PROVINSI,28,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,1000,5,66,3,0,0,0,0,500,5,80,0,0,0,0,0,94,5,94,5,94,0,76,5
PONTANG,PULOKENCANA,KP. TEMBAKANG,RT013-RW004,3.38411366082,PROVINSI,35,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,3,0,0,0,500,3,83,3,121,5,0,0,300,3,100,1,0,0,0,0,121,5,121,5,121,5,95,5
PONTANG,SINGARAJAN,KP. BEGOG,RT005-RW002,1.72234309788,PUSAT,36,KUMUH RINGAN,Kawasan Pesisir Utara,8,0,0,0,1,0,0,0,320,1,55,5,55,5,0,0,250,5,0,0,0,0,0,0,55,5,55,5,55,5,55,5
PONTANG,SINGARAJAN,KP. BEGOG,RT006-RW002,2.71267557402,PUSAT,36,KUMUH RINGAN,Kawasan Pesisir Utara,4,0,0,0,2,0,0,0,1500,5,113,5,113,5,0,0,200,1,0,0,2,0,2,0,113,5,113,5,113,5,82,5
PONTANG,SINGARAJAN,KP. BEGOG,RT007-RW002,3.91794623817,PUSAT,35,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,350,5,53,5,53,5,0,0,450,5,0,0,0,0,0,0,53,5,53,5,53,0,50,5
PONTANG,SINGARAJAN,KP. BEGOG,RT008-RW002,1.52629812632,PUSAT,38,KUMUH SEDANG,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,250,3,65,5,65,5,0,0,300,5,0,0,0,0,0,0,65,5,65,5,65,5,58,5
PONTANG,SINGARAJAN,KP. BEGOG,RT009-RW002,2.66252754856,PUSAT,36,KUMUH RINGAN,Kawasan Pesisir Utara,2,0,0,0,0,0,0,0,700,3,110,5,110,5,0,0,700,3,0,0,0,0,0,0,110,5,110,5,110,5,88,5
PONTANG,SINGARAJAN,KP. BEGOG,RT010-RW002,5.12231115952,PUSAT,38,KUMUH SEDANG,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,700,3,85,5,85,5,0,0,50,0,300,5,0,0,0,0,85,5,85,5,85,5,79,5
PONTANG,SUKAJAYA,KP. KEMAYUNGAN,RT001-RW001,2.45627479629,KAB/KOTA,29,KUMUH RINGAN,Kawasan Pesisir Utara,45,1,0,0,18,0,0,0,0,0,63,3,114,5,0,0,500,3,170,1,0,0,53,1,114,5,114,5,114,0,91,5
PONTANG,SUKAJAYA,KP. KEMAYUNGAN,RT002-RW001,2.08951129601,KAB/KOTA,32,KUMUH RINGAN,Kawasan Pesisir Utara,23,1,0,0,18,0,0,0,200,1,121,5,121,5,0,0,1000,5,200,0,18,0,18,0,121,5,121,5,121,0,85,5
PONTANG,SUKAJAYA,KP. KEMAYUNGAN,RT003-RW001,4.51897141837,KAB/KOTA,36,KUMUH RINGAN,Kawasan Pesisir Utara,48,1,0,0,3,0,0,0,0,0,129,3,202,5,0,0,900,5,0,0,54,1,54,1,202,5,202,5,202,5,181,5
PONTANG,SUKANEGARA,KP. PANGABEAN,RT003-RW002,1.67652320096,KAB/KOTA,41,KUMUH SEDANG,Kawasan Pesisir Utara,18,1,0,0,12,0,0,0,650,5,87,5,94,5,0,0,700,5,0,0,11,0,11,0,94,5,94,5,94,5,71,5
PONTANG,SUKANEGARA,KP. PANGABEAN,RT004-RW002,2.5316656166,KAB/KOTA,39,KUMUH SEDANG,Kawasan Pesisir Utara,40,1,0,0,6,0,0,0,1400,3,189,5,189,5,0,0,800,5,0,0,1,0,1,0,189,5,189,5,189,5,136,5
PONTANG,WANAYASA,KP. WANAYASA,RT001-RW001,1.81085311934,PUSAT,34,KUMUH RINGAN,Kawasan Pesisir Utara,2,0,0,0,0,0,0,0,900,5,18,0,83,5,0,0,300,3,200,1,2,0,2,0,83,5,83,5,83,5,82,5
PONTANG,WANAYASA,KP. WANAYASA,RT002-RW001,3.36078145191,PUSAT,31,KUMUH RINGAN,Kawasan Pesisir Utara,23,0,0,0,15,0,0,0,400,1,33,1,117,5,0,0,300,3,200,1,23,0,23,0,117,5,117,5,117,5,109,5
PONTANG,WANAYASA,KP. WANAYASA,RT003-RW001,2.11261508552,PUSAT,34,KUMUH RINGAN,Kawasan Pesisir Utara,17,1,0,0,0,0,0,0,250,1,14,0,72,5,0,0,250,5,0,0,36,1,36,1,72,5,72,5,72,5,63,5
PONTANG,WANAYASA,KP. SAMPANG KULON,RT004-RW002,2.41432667225,PUSAT,33,KUMUH RINGAN,Kawasan Pesisir Utara,1,0,0,0,0,0,0,0,100,0,64,3,91,5,0,0,200,5,0,0,0,0,0,0,91,5,91,5,91,5,71,5
PONTANG,WANAYASA,KP. SAMPANG KULON,RT005-RW002,0.978516844793,PUSAT,33,KUMUH RINGAN,Kawasan Pesisir Utara,3,0,0,0,1,0,0,0,100,1,42,3,70,5,0,0,100,1,130,3,3,0,3,0,70,5,70,5,70,5,60,5
PONTANG,WANAYASA,KP. SAMPANG KULON,RT006-RW002,1.18033784603,PUSAT,34,KUMUH RINGAN,Kawasan Pesisir Utara,5,0,0,0,0,0,0,0,100,1,59,3,85,5,0,0,200,5,0,0,6,0,6,0,85,5,85,5,85,5,53,5
PONTANG,WANAYASA,KP. SAMPANG KULON,RT007-RW002,0.886835225047,PUSAT,36,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,1,0,0,0,350,5,15,1,41,5,0,0,100,5,0,0,1,0,1,0,41,5,41,5,41,5,41,5
PONTANG,WANAYASA,KP. WANAYASA,RT008-RW001,2.54390623362,PUSAT,28,KUMUH RINGAN,Kawasan Pesisir Utara,4,0,0,0,0,0,0,0,300,1,25,1,80,5,0,0,200,1,0,0,4,0,4,0,80,5,80,5,80,5,78,5
PULO AMPEL,BANYUWANGI,KP. CIMAUNG,RT010-RW006,1.29365014807,KAB/KOTA,22,KUMUH RINGAN,Kawasan Pesisir Barat Daya,1,0,0,0,1,0,180,1,170,1,0,0,70,5,0,0,0,0,250,5,0,0,0,0,0,0,0,0,70,5,55,5
PULO AMPEL,KEDUNGSOKA,KP. KALIKERANJANG,RT009-RW003,2.25470444348,PROVINSI,28,KUMUH RINGAN,Kawasan Pesisir Barat Daya,26,1,0,0,0,0,0,0,170,1,95,5,98,5,0,0,0,0,100,1,1,0,1,0,0,0,98,5,98,5,71,5
PULO AMPEL,KEDUNGSOKA,KP. KALIKERANJANG,RT010-RW003,1.87183115685,PROVINSI,28,KUMUH RINGAN,Kawasan Pesisir Barat Daya,27,1,0,0,0,0,0,0,100,1,95,5,95,5,0,0,0,0,70,1,0,0,0,0,0,0,95,5,95,5,67,5
PULO AMPEL,KEDUNGSOKA,KP. KALIKERANJANG,RT011-RW003,1.64342788869,PROVINSI,30,KUMUH RINGAN,Kawasan Pesisir Barat Daya,21,1,0,0,0,0,0,0,130,3,85,5,85,5,0,0,0,0,170,1,0,0,0,0,0,0,85,5,85,5,56,5
PULO AMPEL,KEDUNGSOKA,KP. KALIKERANJANG,RT012-RW003,0.707390936237,PROVINSI,26,KUMUH RINGAN,Kawasan Pesisir Barat Daya,10,1,0,0,0,0,0,0,0,0,43,5,43,5,0,0,0,0,0,0,0,0,0,0,0,0,43,5,43,5,26,5
PULO AMPEL,KEDUNGSOKA,KP. KALIKERANJANG,RT013-RW004,0.677250483382,PROVINSI,35,KUMUH RINGAN,Kawasan Pesisir Barat Daya,10,1,0,0,0,0,150,3,70,1,41,5,41,5,0,0,150,5,5,0,6,0,6,0,0,0,41,5,41,5,24,5
PULO AMPEL,KEDUNGSOKA,KP. KALIKERANJANG,RT014-RW004,0.686135399205,PROVINSI,27,KUMUH RINGAN,Kawasan Pesisir Barat Daya,16,1,0,0,0,0,0,0,90,1,72,5,72,5,0,0,0,0,0,0,0,0,0,0,0,0,72,5,72,5,41,5
PULO AMPEL,KEDUNGSOKA,KP. KALIKERANJANG,RT015-RW004,0.827440689616,PROVINSI,30,KUMUH RINGAN,Kawasan Pesisir Barat Daya,9,1,0,0,0,0,0,0,70,3,33,5,33,5,0,0,50,1,0,0,2,0,3,0,0,0,33,5,33,5,26,5
PULO AMPEL,KEDUNGSOKA,KP. KALIKERANJANG,RT016-RW004,1.46901069396,PROVINSI,30,KUMUH RINGAN,Kawasan Pesisir Barat Daya,19,1,0,0,0,0,0,0,100,3,67,5,67,5,0,0,0,0,50,1,0,0,0,0,0,0,67,5,67,5,50,5
PULO AMPEL,PULO PANJANG,KP. PASIR PUTIH,RT003-RW004,1.43936029625,KAB/KOTA,26,KUMUH RINGAN,Kawasan Pesisir Barat Daya,20,3,0,0,1,0,0,0,20,0,0,0,41,5,0,0,0,0,120,3,0,0,0,0,0,0,41,5,41,5,36,5
TANARA,CERUKCUK,KP. CIKELI,RT012-RW004,1.70946174742,KAB/KOTA,19,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,550,3,0,0,0,0,0,0,500,1,100,0,0,0,101,5,101,5,101,5,101,0,0,0
TANARA,CERUKCUK,KP. CIKELI,RT013-RW004,1.23756410624,KAB/KOTA,38,KUMUH SEDANG,Kawasan Pesisir Utara,54,5,0,0,2,0,0,0,200,3,79,5,0,0,0,0,50,0,300,5,0,0,79,5,79,5,79,5,79,5,0,0
TANARA,CERUKCUK,KP. CIKELI,RT015-RW004,2.76234130131,KAB/KOTA,17,KUMUH RINGAN,Kawasan Pesisir Utara,20,1,0,0,0,0,0,0,200,1,0,0,0,0,0,0,0,0,200,5,0,0,0,0,50,5,50,5,50,0,0,0
TANARA,CERUKCUK,KP. CIKELI,RT016-RW004,2.66854780615,KAB/KOTA,33,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,1150,3,105,5,0,0,0,0,500,5,0,0,0,0,105,5,105,5,105,5,105,5,0,0
TANARA,CIBODAS,KP. SUSUKAN,RT008-RW002,2.24523708004,KAB/KOTA,30,KUMUH RINGAN,Kawasan Pesisir Utara,65,5,0,0,1,0,0,0,75,0,7,0,7,0,0,0,200,5,25,0,6,0,88,5,88,5,88,5,88,5,0,0
TANARA,CIBODAS,KP. SUSUKAN,RT009-RW002,1.34267579498,KAB/KOTA,20,KUMUH RINGAN,Kawasan Pesisir Utara,45,5,0,0,0,0,0,0,0,0,2,0,2,0,0,0,500,5,0,0,1,0,1,0,76,5,76,5,76,0,0,0
TANARA,LEMPUYANG,KP. LEMPUYANG,RT004-RW002,3.52793823129,PUSAT,26,KUMUH RINGAN,Kawasan Pesisir Utara,43,1,0,0,0,0,0,0,400,5,146,5,0,0,0,0,0,0,0,0,0,0,0,0,146,5,146,5,146,5,0,0
TANARA,LEMPUYANG,KP. LEMPUYANG,RT005-RW002,2.97071605824,PUSAT,19,KUMUH RINGAN,Kawasan Pesisir Utara,49,1,0,0,0,0,0,0,350,3,184,5,0,0,0,0,0,0,0,0,0,0,0,0,184,5,184,5,184,0,0,0
TANARA,LEMPUYANG,KP. LEMPUYANG,RT006-RW002,2.67597530963,PUSAT,25,KUMUH RINGAN,Kawasan Pesisir Utara,5,0,0,0,0,0,0,0,450,5,129,5,0,0,0,0,0,0,0,0,0,0,0,0,129,5,129,5,129,0,84,5
TANARA,LEMPUYANG,KP. LEMPUYANG,RT007-RW003,1.84153567316,PUSAT,25,KUMUH RINGAN,Kawasan Pesisir Utara,7,0,0,0,0,0,0,0,600,3,110,5,0,0,0,0,200,1,200,1,4,0,4,0,110,5,110,5,110,0,76,5
TANARA,LEMPUYANG,KP. LEMPUYANG,RT008-RW003,1.57201733075,PUSAT,30,KUMUH RINGAN,Kawasan Pesisir Utara,15,0,0,0,1,0,0,0,700,5,135,5,0,0,0,0,0,0,200,5,16,0,16,0,135,5,135,5,135,0,99,5
TANARA,LEMPUYANG,KP. LEMPUYANG,RT009-RW003,1.52521211211,PUSAT,31,KUMUH RINGAN,Kawasan Pesisir Utara,14,1,0,0,4,0,0,0,850,5,66,5,0,0,0,0,0,0,400,5,12,0,0,0,66,5,66,5,66,0,44,5
TANARA,LEMPUYANG,KP. LEMPUYANG,RT010-RW002,1.41053118959,PUSAT,31,KUMUH RINGAN,Kawasan Pesisir Utara,60,3,0,0,14,0,0,0,250,3,143,5,26,0,0,0,0,0,1500,5,22,0,22,0,143,5,143,5,143,0,84,5
TANARA,LEMPUYANG,KP. LEMPUYANG,RT011-RW002,1.41184349237,PUSAT,30,KUMUH RINGAN,Kawasan Pesisir Utara,8,0,0,0,6,0,0,0,700,5,11,0,0,0,0,0,0,0,150,5,1,0,1,0,154,5,154,5,154,5,98,5
TANARA,LEMPUYANG,KP. LEMPUYANG,RT012-RW002,4.26286459804,PUSAT,29,KUMUH RINGAN,Kawasan Pesisir Utara,16,1,0,0,0,0,0,0,270,3,53,5,0,0,0,0,0,0,120,5,0,0,0,0,53,5,53,5,53,5,0,0
TANARA,PEDALEMAN,KP. KAJEROAN,RT007-RW002,1.30949246584,KAB/KOTA,26,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,250,1,50,5,0,0,0,0,0,0,270,5,0,0,0,0,50,5,50,5,50,5,0,0
TANARA,PEDALEMAN,KP. BOM,RT008-RW003,1.97408291656,KAB/KOTA,25,KUMUH RINGAN,Kawasan Pesisir Utara,83,5,0,0,0,0,0,0,0,0,83,5,0,0,0,0,0,0,0,0,0,0,0,0,83,5,83,5,83,5,0,0
TANARA,PEDALEMAN,KP. BOM,RT009-RW003,2.04039233327,KAB/KOTA,25,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,0,0,91,5,0,0,0,0,0,0,50,0,0,0,91,5,91,5,91,5,91,5,0,0
TANARA,PEDALEMAN,KP. BOM,RT010-RW003,2.01741428223,KAB/KOTA,28,KUMUH RINGAN,Kawasan Pesisir Utara,50,5,0,0,0,0,0,0,300,5,70,5,0,0,0,0,0,0,200,3,0,0,0,0,70,5,70,5,70,0,0,0
TANARA,SIREMEN,KP. SONTROL,RT002-RW001,2.99400373256,PROVINSI,37,KUMUH RINGAN,Kawasan Pesisir Utara,27,1,0,0,59,3,0,0,415,1,78,3,0,0,0,0,250,1,300,3,0,0,122,5,122,5,122,5,122,5,78,5
TANARA,SIREMEN,KP. SONTROL,RT003-RW001,2.33502344672,PROVINSI,30,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,600,5,58,5,0,0,0,0,0,0,0,0,0,0,58,5,58,5,58,5,58,5,0,0
TANARA,SIREMEN,KP. BAYAK,RT005-RW002,1.52564357961,PROVINSI,33,KUMUH RINGAN,Kawasan Pesisir Utara,80,5,0,0,0,0,0,0,900,3,81,5,0,0,0,0,0,0,0,0,0,0,81,5,0,0,81,5,81,5,80,5
TANARA,SIREMEN,KP. BAYAK,RT006-RW002,2.6635991384,PROVINSI,44,KUMUH SEDANG,Kawasan Pesisir Utara,50,5,0,0,1,0,0,0,1450,5,50,5,51,5,0,0,250,1,400,3,0,0,51,5,51,5,51,5,51,0,50,5
TANARA,SIREMEN,KP. BAYAK,RT008-RW002,2.14845765578,PROVINSI,26,KUMUH RINGAN,Kawasan Pesisir Utara,100,5,0,0,0,0,0,0,700,1,100,5,0,0,0,0,0,0,0,0,0,0,100,5,0,0,100,5,100,5,0,0
TANARA,SIREMEN,KP. SONTROL,RT009-RW001,1.10273730388,PROVINSI,30,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,390,5,56,5,0,0,0,0,0,0,200,5,0,0,56,5,56,5,56,5,56,0,0,0
TANARA,SIREMEN,KP. SONTROL,RT010-RW001,1.15911975505,PROVINSI,25,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,550,5,59,5,0,0,0,0,0,0,50,5,0,0,0,0,59,5,59,5,59,0,0,0
TANARA,SUKAMANAH,KP. BOJONG,RT003-RW002,0.802523638751,KAB/KOTA,30,KUMUH RINGAN,Kawasan Pesisir Utara,50,5,0,0,0,0,0,0,28,0,53,5,0,0,0,0,100,5,0,0,0,0,0,0,53,5,53,5,53,5,0,0
TANARA,SUKAMANAH,KP. BOJONG,RT004-RW002,1.04849506481,KAB/KOTA,35,KUMUH RINGAN,Kawasan Pesisir Utara,50,5,0,0,0,0,0,0,240,5,55,5,0,0,0,0,0,0,200,5,0,0,0,0,55,5,55,5,55,5,0,0
TANARA,SUKAMANAH,KP. BOJONG,RT005-RW002,1.40472926277,KAB/KOTA,29,KUMUH RINGAN,Kawasan Pesisir Utara,50,5,0,0,0,0,0,0,155,3,58,5,0,0,0,0,0,0,50,1,0,0,0,0,58,5,58,5,58,5,0,0
TANARA,SUKAMANAH,KP. BOJONG,RT006-RW002,1.901487177,KAB/KOTA,31,KUMUH RINGAN,Kawasan Pesisir Utara,50,5,0,0,0,0,0,0,150,5,56,5,0,0,0,0,0,0,25,1,0,0,0,0,56,5,56,5,56,5,0,0
TANARA,SUKAMANAH,KP. BOJONG,RT007-RW003,1.90331060009,KAB/KOTA,37,KUMUH RINGAN,Kawasan Pesisir Utara,50,5,0,0,0,0,790,1,810,1,54,5,0,0,0,0,150,5,0,0,0,0,0,0,54,5,54,5,54,5,50,5
TANARA,SUKAMANAH,KP. BOJONG,RT008-RW003,1.36023315046,KAB/KOTA,30,KUMUH RINGAN,Kawasan Pesisir Utara,50,5,0,0,0,0,0,0,20,0,58,5,0,0,0,0,0,0,90,5,0,0,0,0,58,5,58,5,58,5,0,0
TANARA,TENJOAYU,KP. SIPANJANG KEBON,RT005-RW002,2.46709840879,KAB/KOTA,19,KUMUH RINGAN,Kawasan Pesisir Utara,30,1,0,0,0,0,250,3,200,1,0,0,1,0,0,0,100,1,300,3,0,0,0,0,81,5,81,5,81,0,0,0
TIRTAYASA,ALANG-ALANG,KP. KEBON,RT006-RW002,1.98262241817,KAB/KOTA,25,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,4,0,0,0,340,1,59,3,99,5,0,0,340,1,0,0,0,0,0,0,99,5,99,5,99,0,99,5
TIRTAYASA,KEBON,KP. SIDAYU ,RT001-RW001,2.42424828839,PUSAT,21,KUMUH RINGAN,Kawasan Pesisir Utara,51,1,0,0,0,0,120,0,470,1,39,0,170,5,0,0,250,1,400,3,0,0,0,0,0,0,0,0,170,5,130,5
TIRTAYASA,KEBON,KP. SIDAYU ,RT002-RW001,3.06409163785,PUSAT,21,KUMUH RINGAN,Kawasan Pesisir Utara,37,1,0,0,0,0,100,0,130,0,39,1,150,5,0,0,150,1,220,3,0,0,0,0,0,0,0,0,150,5,111,5
TIRTAYASA,KEBON,KP. SIDAYU ,RT003-RW001,1.52375002382,PUSAT,18,KUMUH RINGAN,Kawasan Pesisir Utara,34,1,0,0,0,0,0,0,90,0,38,1,139,5,0,0,80,0,140,1,0,0,0,0,0,0,0,0,139,5,107,5
